,token,cluster,character_dimension_1,character_dimension_2,count,probability,cass_brand,similar_cass_brand
393,lineup,390,-43.271477,-13.3645,13,0.9999999999999699,,
394,beer_crisp_refreshing,391,31.381847,-16.187355,6,0.9999999999999699,,
395,betaalanine,392,35.204586,-21.226458,6,0.9999999999999699,,
396,collective_arts_nature_things,393,-56.748478,-12.871265,13,0.9999999999999699,,
397,boosts,394,59.468296,-8.712124,6,0.9999999999999699,,
398,meritage,395,32.418224,27.656548,6,0.9999999999999699,,
399,gesture,396,-60.02118,-12.262869,6,0.9999999999999699,,
400,blondo,397,18.39561,-19.971848,6,0.9999999999999699,,
401,deserves,398,33.114017,16.015446,13,0.9999999999999699,,
402,refreshing_sparkling_water,399,-52.307625,-2.503452,13,0.9999999999999699,,
403,lube,400,-24.364645,62.026634,13,0.9999999999999699,,
404,uva,401,38.649876,-15.745499,6,0.9999999999999699,,
405,blue_lavender,402,26.722244,4.123949,13,0.9999999999999699,,
406,orange_juice_minute_maid,403,14.441423,-52.59257,13,0.9999999999999699,minute_maid,
407,saveurs_naturelles,404,-56.029087,-13.956612,6,0.9999999999999699,,
408,flash_brew_coffee,405,64.02699,13.1455765,6,0.9999999999999699,,
409,stains,406,-8.145384,-53.81388,13,0.9999999999999699,,
410,opportunity,407,45.454464,13.947466,13,0.9999999999999699,,
411,website,408,-46.26299,-11.741083,13,0.9999999999999699,,
412,flyaways,409,37.79184,-25.208267,6,0.9999999999999699,,
413,stella_330_ml,410,-8.856971,-71.12202,13,0.9999999999999699,,
414,medical,411,-15.477902,37.914696,13,0.9999999999999699,,
415,revealing,412,-32.986286,37.153572,6,0.9999999999999699,,
416,mineral_oil,413,-48.219128,-16.881369,13,0.9999999999999699,,
417,help_improve,414,53.536568,28.818253,6,0.9999999999999699,,
418,nordique,415,-6.6066284,73.728714,13,0.9999999999999699,,
420,vins,417,-7.623201,-51.725227,6,0.9999999999999699,,
421,sweater,418,59.195667,24.164925,6,0.9999999999999699,,
422,mtn_dew_major_melon,419,-16.127743,-59.55669,13,0.9999999999999699,mtn_dew,
423,12_24_pyramid,420,22.318846,-62.796654,6,0.9999999999999699,,
424,vibrations,421,-30.166788,12.600218,13,0.9999999999999699,,
425,water_600,422,-44.29778,-56.818237,13,0.9999999999999699,,
426,kronenbourg,423,-5.9576178,-0.040417466,13,0.9999999999999699,,
427,instant_hand_sanitizer,424,-46.148945,22.624397,6,0.9999999999999699,,
428,brillance,425,35.030396,1.6998556,6,0.9999999999999699,,
429,puts,426,-37.82323,9.728992,13,0.9999999999999699,,
430,contoured,427,-26.27161,-36.90483,6,0.9999999999999699,,
431,antibacterien,428,29.623592,-3.570338,6,0.9999999999999699,,
432,foil_balloon_size,429,-7.0845203,40.621677,12,0.9999999999999699,,
433,concombre_celeri,430,68.43205,8.098463,6,0.9999999999999699,,
434,xian_cao_cha,431,-51.647152,23.735323,12,0.9999999999999699,,
435,aveeno,432,-2.908909,39.28212,12,0.9999999999999699,,
436,blindfold,433,-50.66243,-22.579153,12,0.9999999999999699,,
437,dasani_bottled_water_591,434,-33.623478,-49.649025,12,0.9999999999999699,dasani,
438,marrakesh_mint,435,26.517647,-28.174454,12,0.9999999999999699,,
439,quelle,436,-19.916216,7.8492904,12,0.9999999999999699,,
440,hairspray,437,-22.432966,21.80337,12,0.9999999999999699,,
441,pregnancy,438,57.70158,-21.497396,6,0.9999999999999699,,
442,situations,439,-30.566315,13.675932,6,0.9999999999999699,,
443,san_pellegrino_250_ml,440,-26.490368,-58.822197,12,0.9999999999999699,san_pellegrino,
444,apaisante,271,-22.200459,-26.272821,12,0.9999999999999699,,
445,hop_aroma,441,-19.466259,41.102955,12,0.9999999999999699,,
446,fume_blanc,442,28.444439,3.8296618,12,0.9999999999999699,,
447,eau_source_naya,443,-54.54668,-17.704645,12,0.9999999999999699,,
448,keurig,444,-2.481092,-51.32467,12,0.9999999999999699,,
449,traction,445,-28.978062,17.151592,6,0.9999999999999699,,
450,hairline,446,-21.559381,22.238132,6,0.9999999999999699,,
451,faygo_cherry,447,-10.445246,61.234478,12,0.9999999999999699,,
452,100_arabica_beans,448,32.425915,-60.40426,12,0.9999999999999699,,
453,brillant,449,35.18296,1.5533832,12,0.9999999999999699,,
454,single_malt_whiskey,450,-16.238043,32.675877,6,0.9999999999999699,,
455,degre_dalcool,451,4.581039,70.230736,13,0.9999999999999699,,
456,gekkeikan_sake,452,28.192842,-29.480364,13,0.9999999999999699,,
457,slipon,453,-33.450512,-18.173666,6,0.9999999999999699,,
458,chianti_750_ml,454,-7.4261365,-66.725845,13,0.9999999999999699,,
459,allie,455,-36.390915,-9.523939,6,0.9999999999999699,,
460,bean_458_ml,456,-0.44574222,-73.247,13,0.9999999999999699,,
461,fanta_watermelon,457,-8.940547,0.14670639,13,0.9999999999999699,fanta,
462,hennessy_vsop_750_ml,458,-7.5194306,-66.25921,13,0.9999999999999699,,
463,snapple_spiked_watermelon,459,-1.420158,-8.830025,13,0.9999999999999699,snapple,
464,webber_naturals,460,-48.063053,-12.440009,13,0.9999999999999699,,
465,rockstar_boisson_energisante,461,54.53679,-36.659363,12,0.9999999999999699,rockstar,
466,parfait_pour_les_amateurs,462,48.276123,-9.906873,12,0.9999999999999699,,
467,eye_care,463,63.40517,-14.882698,6,0.9999999999999699,,
468,red_bull_canada,464,49.533424,45.892727,12,0.9999999999999699,red_bull,
469,aroma_smooth,465,-5.869949,63.76492,6,0.9999999999999699,,
470,complexion,466,35.465984,20.693638,12,0.9999999999999699,,
471,frizzfree,467,-5.1489964,-10.388989,6,0.9999999999999699,,
472,donated,468,-10.443576,-44.389095,12,0.9999999999999699,,
473,pristine,469,-36.31603,6.2726855,6,0.9999999999999699,,
474,monster_energy_zero_sugar,470,49.561413,-37.164387,13,0.9999999999999699,monster,
475,cheetah,471,-0.5097963,40.41295,13,0.9999999999999699,,
476,perfect_beginners,472,-31.8496,22.021912,6,0.9999999999999699,,
477,extreme_heat,473,35.74296,-16.154837,13,0.9999999999999699,,
478,1_x_330ml_46,474,-11.991023,-71.26094,8,0.9999999999999699,,
479,savourez_le_gout_delicieux,475,-30.87188,-37.28035,6,0.9999999999999699,,
480,perrier_mineral_water,476,-46.8913,-15.867259,6,0.9999999999999699,perrier,
481,black_flash_cold,477,30.234947,38.326294,6,0.9999999999999699,,
482,clarity,478,-12.045773,23.606403,13,0.9999999999999699,,
483,discerning,479,53.30803,10.104691,6,0.9999999999999699,,
484,unfiltered_dry,480,40.573166,-2.8277853,6,0.9999999999999699,,
485,poggio,481,10.857791,71.37882,6,0.9999999999999699,,
486,breaking,482,-5.5613,-30.986887,13,0.9999999999999699,,
487,motor,483,37.54318,39.87377,13,0.9999999999999699,,
488,460_abv_46,484,-38.121403,-55.90601,6,0.9999999999999699,,
489,mikes_hard_cranberry,485,9.565629,-18.37146,13,0.9999999999999699,,
490,drift,486,44.839066,-12.648453,6,0.9999999999999699,,
491,jus_dorange_tropicana,487,10.574968,-37.175377,13,0.9999999999999699,tropicana,
492,ni_gluten,488,13.012142,-23.374182,6,0.9999999999999699,,
493,pills,489,37.983524,-51.345078,13,0.9999999999999699,,
494,ink,490,42.526714,-25.557276,13,0.9999999999999699,,
495,sumol_passionfruit,491,9.646976,-3.0734692,13,0.9999999999999699,,
496,base_deau_petillante,492,-28.041786,-54.47677,13,0.9999999999999699,,
497,sparkling_natural_mineral,493,-49.55854,-13.671531,13,0.9999999999999699,,
498,blue_blast,494,23.815628,5.001286,13,0.9999999999999699,,
499,ni_agent_conservation,495,31.865253,17.09308,6,0.9999999999999699,,
500,heineken_650_ml,496,-16.677414,-74.22266,6,0.9999999999999699,heineken,
501,cochin_masala_chai,497,-45.874172,18.992327,6,0.9999999999999699,,
502,sativa_dominant,498,-44.196957,-24.909077,13,0.9999999999999699,,
503,marc,499,38.431423,15.267361,13,0.9999999999999699,,
504,pratique,500,-6.2340727,72.9795,13,0.9999999999999699,,
505,clean_clear,501,43.58372,21.597748,13,0.9999999999999699,,
506,pacific_northwest,502,40.07303,-44.25184,13,0.9999999999999699,,
507,san_pellegrino_melograno,503,-26.216438,-59.806385,13,0.9999999999999699,san_pellegrino,san_pellegrino_melograno_arancia
508,regarded,504,21.83839,14.281895,6,0.9999999999999699,,
509,la_selection_garniture,505,-37.81565,17.546484,6,0.9999999999999699,,
510,aucune_garniture_jusqua,506,-37.95039,17.47342,6,0.9999999999999699,,
511,ipa_brewed,507,64.99275,11.452674,13,0.9999999999999699,,
512,nervous,508,73.69844,-3.0922096,6,0.9999999999999699,,
513,screwdriver,509,-38.18702,-15.478816,6,0.9999999999999699,,
514,headaches,510,35.92412,34.58208,13,0.9999999999999699,,
515,snake_lake,511,27.255434,-28.825619,13,0.9999999999999699,,
517,asahi_dry,513,-47.231915,15.657924,13,0.9999999999999699,,
518,weve_created,514,-33.01163,40.6114,6,0.9999999999999699,,
519,sapsucker_lime,515,36.81364,63.703896,6,0.9999999999999699,,
520,100_naturels,516,-54.3647,-13.835024,6,0.9999999999999699,,
521,lenvironnement,517,0.46447948,-56.49357,6,0.9999999999999699,,
522,100_cotton,518,-4.472908,-60.717945,6,0.9999999999999699,,
523,05_l,519,-17.61401,73.420044,13,0.9999999999999699,,
524,warranty,520,42.760685,-20.668085,6,0.9999999999999699,,
525,"drinks_cold_default
ren",521,2.3554516,-20.595207,6,0.9999999999999699,,
526,return,522,-57.028835,-10.021506,13,0.9999999999999699,,
527,mastiha,523,-32.644577,6.8606453,6,0.9999999999999699,,
528,neutral_oak,524,-55.672146,-24.606833,6,0.9999999999999699,,
529,thousands_years,525,51.714146,4.3638964,6,0.9999999999999699,,
530,cedre,526,50.04383,14.706618,13,0.9999999999999699,,
531,sorbitol,527,6.324471,-27.151169,6,0.9999999999999699,,
532,pop_shop,528,-19.634003,42.934097,13,0.9999999999999699,,
533,pilsner_355ml,529,37.97524,-53.600605,13,0.9999999999999699,,
534,highland_single_malt_scotch,530,-16.234137,33.305695,13,0.9999999999999699,,
535,monster_zero,531,46.512794,-40.437687,13,0.9999999999999699,monster,
536,la_plage,532,35.5409,28.113228,6,0.9999999999999699,,
537,tea_man_ping,533,-11.225356,27.795547,6,0.9999999999999699,,
538,antioxidantrich,534,-46.77082,-28.21175,13,0.9999999999999699,,
539,non_fait_concentre,535,20.052015,25.088055,6,0.9999999999999699,,
540,okanagan_cider_apple,536,-30.74863,-8.115123,6,0.9999999999999699,,
541,loreal,537,20.374308,-47.791885,13,0.9999999999999699,,
542,insulin,538,-8.688663,-51.603863,6,0.9999999999999699,,
543,different_image_best_present,539,35.491756,14.183821,6,0.9999999999999699,,
544,uniqueness_flowers,540,-5.665925,74.443375,6,0.9999999999999699,,
546,"delicious
",542,51.901688,-5.1487255,6,0.9999999999999699,,
547,dog_cat,543,54.743954,-16.01012,6,0.9999999999999699,,
549,gordons_gin,545,-11.149187,51.540985,13,0.9999999999999699,,
550,denergie,546,55.96732,-35.412838,13,0.9999999999999699,,
551,yanjing,547,-63.57754,6.488198,6,0.9999999999999699,,
552,jamaican_black_castor,548,26.664272,37.60225,6,0.9999999999999699,,
553,tiger_malt,549,-20.575386,18.771006,13,0.9999999999999699,tiger,
554,helps_improve,550,53.381447,28.644112,6,0.9999999999999699,,
555,detour,551,-26.830294,-37.476357,13,0.9999999999999699,,
556,motts_garden,552,21.365778,14.974585,13,0.9999999999999699,,
557,sanpellegrino_italian,553,-28.359015,-62.025105,6,0.9999999999999699,sanpellegrino,
558,private,554,-37.350063,-16.295168,13,0.9999999999999699,,
559,chablis,555,64.46297,3.8015015,13,0.9999999999999699,,
560,ada,556,-29.656305,54.39866,6,0.9999999999999699,,
561,beginners,557,-31.695868,22.032635,13,0.9999999999999699,,
562,lock_moisture,558,-62.4073,-13.308678,6,0.9999999999999699,,
563,4pack_473ml,559,-2.8257709,-76.41148,6,0.9999999999999699,,
565,matcha_matcha_latte,561,-12.121236,31.30367,13,0.9999999999999699,,
566,raspberry_lemon_verbena,562,-16.079615,25.378809,6,0.9999999999999699,,
567,tim_hortons_ice,563,42.86362,39.83845,6,0.9999999999999699,,
568,500ml_bottled_beer,564,-34.67613,-50.766956,13,0.9999999999999699,,
569,dipa,565,-21.337696,-43.126022,12,0.9999999999999699,,
570,id_tags_myfamily_crafted,566,69.61486,-10.033385,6,0.9999999999999699,,
571,hop_flavour,567,-47.09068,-5.9366,12,0.9999999999999699,,
572,delicat_et,568,52.503174,-4.899854,6,0.9999999999999699,,
573,bergamote,569,-0.36112267,14.567354,12,0.9999999999999699,,
574,houseplant,570,4.7812457,32.078564,6,0.9999999999999699,,
575,meng_shui,571,-53.45169,16.82049,12,0.9999999999999699,,
576,austin,572,-34.384727,6.336418,12,0.9999999999999699,,
577,shi_nai_cha,573,-50.216095,21.167082,12,0.9999999999999699,,
578,iced_hong_kong,574,-19.887678,26.81634,12,0.9999999999999699,,
579,speak,575,59.66145,19.829063,12,0.9999999999999699,,
580,formulated_harsh_ingredients,576,-35.29494,15.236283,6,0.9999999999999699,,
581,tetley_orange_pekoe_tea,577,-71.23548,12.684194,12,0.9999999999999699,,
582,faygo_root_beer,578,-11.308577,61.336723,12,0.9999999999999699,,
583,peche_mignon,579,-9.256016,12.809213,12,0.9999999999999699,,
584,refreshing_taste_image_serve,580,32.22119,-14.480188,12,0.9999999999999699,,
585,toughest,581,34.96523,37.105766,6,0.9999999999999699,,
586,lime_wedge_unparalleled_flavour,582,-47.865158,-6.7563653,12,0.9999999999999699,,
587,drinker,583,42.304195,-24.328737,12,0.9999999999999699,,
588,tsing_tao,584,-69.01882,-17.899147,6,0.9999999999999699,,
589,envoyez,585,-1.2819843,-56.01446,6,0.9999999999999699,,
590,jones_berry,586,-5.5258203,3.7911887,6,0.9999999999999699,,
591,wei_sheng,587,-56.03386,18.110239,6,0.9999999999999699,,
592,tuque,588,33.123302,44.04915,12,0.9999999999999699,,
593,video,589,-32.423447,-30.571083,6,0.9999999999999699,,
594,presque,590,34.95489,45.08624,12,0.9999999999999699,,
595,nitric_oxide,591,-46.45609,-27.485193,6,0.9999999999999699,,
596,dans_vos,592,-28.527857,-40.12325,12,0.9999999999999699,,
597,naturally_flavoured_lemon,593,-48.32988,-6.824854,6,0.9999999999999699,,
598,limited_release,594,27.248264,25.334349,12,0.9999999999999699,,
599,fat_tug_ipa,595,-21.106565,-43.59109,12,0.9999999999999699,,
600,granville_island_brewing,596,25.984911,-45.774883,12,0.9999999999999699,,
601,dove_conditioner,597,28.714016,30.660946,6,0.9999999999999699,,
602,hairs,598,-22.294785,22.168467,6,0.9999999999999699,,
603,shampooing,599,28.860758,32.42884,12,0.9999999999999699,,
604,6th,600,39.01764,38.55635,12,0.9999999999999699,,
605,meters,601,-23.013422,4.332574,12,0.9999999999999699,,
606,mimic,602,-45.587208,31.329493,6,0.9999999999999699,,
607,coconut_water_1l,603,-3.9127994,-40.637753,12,0.9999999999999699,,
608,boisson_gazeifiee,604,-36.299297,-41.666626,6,0.9999999999999699,,
609,cotes_du_rhone_france,54,34.302208,6.8803935,6,0.9999999999999699,,
610,science,605,36.354023,8.33461,12,0.9999999999999699,,
611,session_ale,606,29.384995,9.958509,12,0.9999999999999699,,
612,toxic_waste_slime_licker,607,-30.765005,2.8286424,12,0.9999999999999699,,
613,vitamines,608,-49.68587,-31.223915,12,0.9999999999999699,,
614,gag,609,39.326195,29.289867,12,0.9999999999999699,,
615,oxygen,610,43.733505,2.1165543,12,0.9999999999999699,,
616,neilmed_sinus_rinse,611,0.50464183,-6.508742,12,0.9999999999999699,,
617,drug,612,46.604786,-29.036013,6,0.9999999999999699,,
618,ou_froid,613,3.438404,3.1717656,12,0.9999999999999699,,
619,project,614,-36.44548,19.68947,12,0.9999999999999699,,
620,adds_touch,615,-6.243425,47.827496,6,0.9999999999999699,,
621,mountain_dew_frost_bite,616,-15.103526,-55.92944,12,0.9999999999999699,mountain_dew,
622,perrier_sparkling_natural_mineral,493,-49.62121,-13.706557,6,0.9999999999999699,perrier,
623,wong_lo_kat,617,-60.537914,9.083937,12,0.9999999999999699,,
624,boost_need,618,58.016373,-8.261537,6,0.9999999999999699,,
625,eau_filtree,619,42.497883,-1.8864692,12,0.9999999999999699,,
626,la_mure,620,-42.716385,17.56834,12,0.9999999999999699,,
627,water_330ml,621,-10.992952,-71.97801,12,0.9999999999999699,,
628,light_picky_water,622,13.794886,69.238304,12,0.9999999999999699,,
629,pharmacist,623,4.4243345,41.561386,6,0.9999999999999699,,
630,freshness_iced,624,29.748318,-16.166618,6,0.9999999999999699,,
631,520ml,625,-12.146865,-69.33026,12,0.9999999999999699,,
632,baron_samedi_spiced_rum,626,-21.377758,33.696457,12,0.9999999999999699,,
633,collagene,627,36.41467,26.898497,12,0.9999999999999699,,
634,revitalisant,628,-31.390581,-20.422913,6,0.9999999999999699,,
635,iced_24oz,629,23.63506,-63.924202,6,0.9999999999999699,,
636,climate,630,21.076595,32.38838,12,0.9999999999999699,,
637,campbellsr_chunkytm_sirloin,631,26.722982,33.73239,6,0.9999999999999699,,
638,lherbe,632,-15.629697,23.797848,6,0.9999999999999699,,
639,bouteillebottle,633,-34.239845,-44.14301,12,0.9999999999999699,,
640,wu_rong_gu,634,-20.628214,26.446873,6,0.9999999999999699,,
641,100_normal,635,-5.4822407,-59.822544,12,0.9999999999999699,,
642,let_layer_soil_dry,636,44.70663,28.178173,6,0.9999999999999699,,
643,prickly,637,21.38681,-45.74975,6,0.9999999999999699,,
644,eau_source_petillante_eska,638,-28.935795,-53.779686,6,0.9999999999999699,,
645,aux_peches,639,-7.995002,13.375999,12,0.9999999999999699,,
646,manage,640,32.489376,25.919998,6,0.9999999999999699,,
647,cellier_des_dauphins,641,-35.8871,-8.729622,6,0.9999999999999699,,
649,programs,643,-23.856949,53.62237,6,0.9999999999999699,,
650,extremely_refreshing,644,34.402145,-16.155836,6,0.9999999999999699,,
651,nuanced,645,32.496063,2.7256591,6,0.9999999999999699,,
652,perrier_fine_bubbles,646,-64.98685,-30.065016,6,0.9999999999999699,perrier,
653,neutrogena,647,-55.266937,-24.52874,12,0.9999999999999699,,
654,power_bank,648,3.861777,7.08044,6,0.9999999999999699,,
655,metaxa_5,649,-23.46105,5.055138,6,0.9999999999999699,,
656,shampoo_conditioner,650,28.82604,31.372412,12,0.9999999999999699,,
657,winemakers,651,29.839758,-28.215609,12,0.9999999999999699,,
658,eau_bouteille,652,-33.707832,-43.32938,6,0.9999999999999699,,
659,dead,653,37.735134,33.29278,12,0.9999999999999699,,
660,efficient,654,38.21032,9.089118,6,0.9999999999999699,,
661,dandy,655,23.928396,-52.319786,12,0.9999999999999699,,
662,glace_citron,656,-45.549805,-38.485836,12,0.9999999999999699,,
663,calypso_kiwi_lemonade,657,-1.4878563,6.806177,12,0.9999999999999699,,
664,bone_new_england,658,38.80087,-11.212894,12,0.9999999999999699,,
665,colt_45_malt,659,-19.408855,18.920183,12,0.9999999999999699,,
666,torrefaction,660,-30.78664,17.855474,12,0.9999999999999699,,
667,uplift,661,43.75529,-12.142292,6,0.9999999999999699,,
668,eczema,662,0.20281537,81.50029,6,0.9999999999999699,,
669,patented,663,2.0609307,-52.26524,6,0.9999999999999699,,
670,49th_parallel,664,-43.010487,-43.444206,12,0.9999999999999699,,
671,lager_330ml,621,-10.973852,-72.0229,6,0.9999999999999699,,
672,ibu_24,665,23.589815,-63.89758,6,0.9999999999999699,,
673,2_444_save,666,28.66906,-52.032753,6,0.9999999999999699,,
674,clit,667,19.720716,32.222385,6,0.9999999999999699,,
675,tension,668,16.689924,-24.615248,12,0.9999999999999699,,
676,exceptionally,669,-26.444952,15.11834,12,0.9999999999999699,,
677,earth_rated,670,-7.342761,-7.9973016,6,0.9999999999999699,,
678,terre_grelots_fraiches,671,37.050995,36.647114,12,0.9999999999999699,,
679,169_oz,672,6.5674005,-67.998276,12,0.9999999999999699,,
680,country_blueberry,673,16.528673,7.778254,12,0.9999999999999699,,
681,softens,674,53.366673,0.75410855,12,0.9999999999999699,,
682,enclosure_cork_cage,675,39.558792,21.704063,6,0.9999999999999699,,
683,envy,676,-1.230589,-56.498497,12,0.9999999999999699,,
684,cafe_decaf,263,21.373672,47.541084,6,0.9999999999999699,,
685,sneezing,677,44.24436,-32.730404,6,0.9999999999999699,,
686,10_tampons,678,29.521587,32.741917,12,0.9999999999999699,,
687,distinguished,679,-35.33005,5.228112,12,0.9999999999999699,,
688,dhibiscus,680,30.716255,-7.774601,12,0.9999999999999699,,
689,fantasy_cringz,681,25.694677,23.863567,6,0.9999999999999699,,
690,minute_maid_cranberry_juice,682,14.445764,-49.19147,12,0.9999999999999699,minute_maid,
691,notebook,683,-30.224089,7.2393103,12,0.9999999999999699,,
692,engraved_tag_basic_handmade,684,57.896275,41.091778,6,0.9999999999999699,,
693,economic,685,-45.776356,30.505747,6,0.9999999999999699,,
694,smiling,686,-42.027912,-11.782834,6,0.9999999999999699,,
696,sui_ji,688,-55.218628,23.593437,12,0.9999999999999699,,
697,acqua_panna_spring,384,-39.879128,-28.169329,6,0.9999999999999699,acqua_panna,acqua_panna_default
698,himalayan_mountain_high_bubbly,689,-15.838422,-54.305264,6,0.9999999999999699,,
699,continuous,690,-26.545948,-35.6596,6,0.9999999999999699,,
700,evian_natural_mineral_water,691,-48.403828,-14.39344,6,0.9999999999999699,evian,
701,kronenbourg_fruit,423,-5.909164,-0.04598427,12,0.9999999999999699,,
702,2in1_shampoo,692,28.778221,32.49783,6,0.9999999999999699,,
703,manageability,693,31.094934,23.86601,12,0.9999999999999699,,
704,automatic,694,-21.913813,39.165,12,0.9999999999999699,,
705,25mg,695,-0.5647836,-63.897575,6,0.9999999999999699,,
706,systems,696,-38.866077,-21.103436,12,0.9999999999999699,,
707,romantique,697,-6.2816553,72.86905,6,0.9999999999999699,,
708,eska_eau,698,-30.071854,-53.33921,12,0.9999999999999699,,
709,heineken_00,699,-17.82816,-74.359184,12,0.9999999999999699,heineken,
710,hopforward,700,22.789774,12.449399,6,0.9999999999999699,,
711,comprimes,701,33.651924,21.531052,12,0.9999999999999699,,
712,fatigue,702,52.147243,35.400974,12,0.9999999999999699,,
713,estrella_damm,703,-36.839287,-5.5873675,12,0.9999999999999699,,
714,camellia_sinensis,704,24.85864,32.636475,12,0.9999999999999699,,
715,paul,705,-16.697058,-15.805482,12,0.9999999999999699,,
716,landscape,706,50.059612,1.7988535,6,0.9999999999999699,,
717,dete_summer,707,21.692795,28.956684,6,0.9999999999999699,,
718,smoothing,708,-5.585743,63.754982,12,0.9999999999999699,,
719,canned_monster_energy,709,50.263653,-36.465668,12,0.9999999999999699,monster,
720,taliah_waajid,710,-40.953064,-17.169079,6,0.9999999999999699,,
721,absolut_vanilla,711,18.15142,59.028072,12,0.9999999999999699,,
722,joli,712,-33.925682,0.5427641,6,0.9999999999999699,,
723,eau_source_naturelle_gazeifiee,713,-55.019505,-16.678003,6,0.9999999999999699,,
724,crush_grape_soda,714,-0.5287964,2.6959534,12,0.9999999999999699,crush,crush_grape crush_grapefruit
725,kombucha_culture,715,-10.882222,43.968163,12,0.9999999999999699,,
726,alexander_keiths_341_ml,716,-9.521901,-75.255394,12,0.9999999999999699,,
727,partnership,717,-41.82464,11.440438,12,0.9999999999999699,,
728,pakola,718,-54.61485,49.580006,12,0.9999999999999699,,
729,defend,719,-44.971905,-30.73594,6,0.9999999999999699,,
730,decrease,720,25.640347,21.171566,6,0.9999999999999699,,
731,jelle,721,-39.348743,-37.57808,6,0.9999999999999699,,
732,wevibe,722,-68.28576,-6.787756,12,0.9999999999999699,,
733,heal,723,34.426235,33.40464,6,0.9999999999999699,,
734,sapporo_500_ml,724,-23.337622,-48.58678,12,0.9999999999999699,sapporo,
735,blue_nun_24k_gold,725,2.8879275,-22.969767,12,0.9999999999999699,,
736,windex,726,19.756151,-17.395445,12,0.9999999999999699,,
737,women_size,727,-7.113387,40.777615,6,0.9999999999999699,,
738,zywiec,728,32.888737,-25.412954,12,0.9999999999999699,,
739,toxic_pesticides,729,-30.875181,3.0270915,6,0.9999999999999699,,
740,maki_moyen_rouleau,730,-3.6174083,-29.956774,12,0.9999999999999699,,
741,ecofriendly,731,-48.16409,28.726858,12,0.9999999999999699,,
742,vodka_distilled,732,-7.9035373,-35.22883,6,0.9999999999999699,,
743,boissons_energisantes,733,54.66201,-36.513084,6,0.9999999999999699,,
744,tropiclean,734,8.665722,-37.21802,6,0.9999999999999699,,
745,exfoliating,735,-34.183247,1.9852687,12,0.9999999999999699,,
746,portion_proceeds,736,56.184547,-5.6754613,6,0.9999999999999699,,
747,monster_rehab_peach,737,48.691513,-43.39144,12,0.9999999999999699,monster,
748,colds,738,61.10408,12.976736,12,0.9999999999999699,,
749,presente,739,35.528637,14.303779,12,0.9999999999999699,,
750,vermentino,740,-22.25408,3.6250045,12,0.9999999999999699,,
751,san_pellegrino_limonata_330,59,-28.604021,-60.65486,12,0.9999999999999699,san_pellegrino,san_pellegrino_limone_menta san_pellegrino_limonata
752,vita_malt,741,-20.094349,18.348797,12,0.9999999999999699,,
753,au_delicieux_gout,742,-30.863535,-37.184853,6,0.9999999999999699,,
754,steel_oak,743,-55.929745,-24.677855,12,0.9999999999999699,,
755,quune,744,42.884747,34.884457,6,0.9999999999999699,,
756,brewer,745,65.02146,11.071576,12,0.9999999999999699,,
757,gruvi,746,38.789955,-14.526357,12,0.9999999999999699,,
758,eau_perrier,747,-16.536112,1.524423,12,0.9999999999999699,perrier,
759,azacca,748,24.145731,-32.618313,7,0.9999999999999699,,
760,vim_power_shine,749,2.8679109,6.9926567,10,0.9999999999999699,,
761,dou_nai_huo_dong,750,-8.184801,49.98714,13,0.9999999999999699,,
762,refillable,751,40.333263,-0.010665921,7,0.9999999999999699,,
763,locations,752,-29.858242,13.038508,7,0.9999999999999699,,
764,kraken_rum,753,27.090092,-27.338114,7,0.9999999999999699,,
765,cables,754,41.165367,1.4235861,8,0.9999999999999699,,
766,devices,320,-28.822561,-27.62446,8,0.9999999999999699,,
767,stimulator,755,-36.589363,12.923297,8,0.9999999999999699,,
768,claim,756,17.15911,30.040405,8,0.9999999999999699,,
769,infused_blackberry,757,23.469746,36.646534,7,0.9999999999999699,,
770,bottled_brisk,758,-34.933693,-50.243122,8,0.9999999999999699,brisk,
771,heartburn,759,10.899602,-27.515808,8,0.9999999999999699,,
772,sumol_portuguese,760,36.0451,16.729315,7,0.9999999999999699,,
773,sh_compl_trtmnt,761,35.13786,20.289604,8,0.9999999999999699,,
774,tissu,762,46.236477,60.910065,7,0.9999999999999699,,
775,charmant,763,4.413939,41.553696,8,0.9999999999999699,,
776,la_torrefaction,660,-30.775549,17.86022,8,0.9999999999999699,,
777,avec_une_finale,764,44.980446,34.541637,8,0.9999999999999699,,
778,daily_moisture,765,-62.3982,-13.291563,8,0.9999999999999699,,
779,whitley_neill,766,-0.47588307,-6.171085,8,0.9999999999999699,,
780,according_original_recipe,767,18.61564,-34.09392,7,0.9999999999999699,,
781,casket_spray,768,-23.917213,20.163343,8,0.9999999999999699,,
782,fanta_peche,769,-7.4765825,13.58069,7,0.9999999999999699,fanta,
783,coil,770,43.421093,29.304956,7,0.9999999999999699,,
784,glace_brisk_brisk_iced,771,6.5180244,20.680286,8,0.9999999999999699,brisk,
785,37_min_temperature,772,-50.35685,-15.134258,8,0.9999999999999699,,
787,montellier_lemon,774,-17.154339,3.3753138,7,0.9999999999999699,,
788,pabst_blue_ribbon_tall,775,-58.625763,12.831681,9,0.9999999999999699,,
789,good_times,776,-69.6038,-8.180218,9,0.9999999999999699,,
790,curious,777,50.594685,-5.7329435,9,0.9999999999999699,,
791,base_plantes_guarana_ginkgo,778,41.06462,-30.338669,9,0.9999999999999699,,
792,st_lager,779,34.99532,28.695776,7,0.9999999999999699,,
