,token,cluster,character_dimension_1,character_dimension_2,count,probability,cass_brand,similar_cass_brand
796,mountain_gin,766,-34.021343,42.245777,7,0.9999999999999699,,
797,micro_usb,767,44.368614,14.960703,10,0.9999999999999699,,
798,marsanne,768,1.1659421,42.22828,7,0.9999999999999699,,
799,425,769,15.202534,89.662384,20,0.9999999999999699,,
800,st_hugo_coonawarra_cabernet,770,24.50283,56.37602,6,0.9999999999999699,,
801,alize_blue_700ml,771,54.004993,-6.007771,10,0.9999999999999699,,
802,brewed_unique,772,27.094177,-2.3986661,6,0.9999999999999699,,
803,roy_ayers,773,34.54546,20.805126,5,0.9999999999999699,,
804,verdelho_750ml,774,20.947813,67.35417,8,0.9999999999999699,,
805,pepperjack_shiraz_barossa,775,10.420896,56.79431,6,0.9999999999999699,,
806,bonds,776,44.3883,24.079906,13,0.9999999999999699,,
807,saint_louis_french,777,-1.2718647,-3.8713384,12,0.9999999999999699,,
808,12_year,778,66.83539,29.68659,8,0.9999999999999699,,
809,niu_nai_qiao_ke,779,45.607487,-34.500065,6,0.9999999999999699,,
810,mcguigan,63,21.792454,-11.222126,16,0.9999999999999699,,
811,344,780,23.121836,89.24607,9,0.9999999999999699,,
812,boatrocker,781,39.969658,72.248825,8,0.9999999999999699,,
813,everyday_use,782,-16.380337,31.472317,5,0.9999999999999699,,
814,kahlua_700ml,783,60.06423,-3.8574228,12,0.9999999999999699,,
815,hazy,784,65.62209,-29.066916,25,0.9999999999999699,,
816,norco_real_iced_coffee,785,33.592392,-28.096716,5,0.9999999999999699,real,
817,johnny_walker_black_label,444,-17.710163,68.48915,12,0.9999999999999699,,
818,tanquery_gin,786,55.130627,-2.2462275,6,0.9999999999999699,,
819,refreshing_finish,787,9.437711,-18.210335,9,0.9999999999999699,,
820,tequila_700ml,788,63.351032,-15.373638,42,0.9999999999999699,,
821,hendricks_gin_700ml,789,58.301743,-2.244338,20,0.9999999999999699,,
822,antiperspirant,790,6.315154,23.413342,13,0.9999999999999699,,
823,reservoir,791,6.5509515,42.87957,8,0.9999999999999699,,
824,classic_negroni_cocktail,792,9.658915,74.15636,5,0.9999999999999699,,
825,green_fairy_absinth,793,8.395993,17.543604,9,0.9999999999999699,,
826,"western_australia_australia_750ml
",794,-2.1752892,62.589123,5,0.9999999999999699,,
827,solar,795,-12.730016,47.007385,11,0.9999999999999699,,
828,located,796,-2.7000241,24.549984,18,0.9999999999999699,,
829,fireball_cinnamon_whiskey,797,70.98471,3.2554848,6,0.9999999999999699,,
830,logo,798,-5.417998,44.38082,10,0.9999999999999699,,
831,shampoo_conditioner,799,49.28933,7.307749,10,0.9999999999999699,,
832,single_malt_whisky,800,67.77841,19.075493,20,0.9999999999999699,,
833,pumps,801,-5.6498947,-6.435883,6,0.9999999999999699,,
834,dry_sensitive,533,-2.7352562,37.62409,7,0.9999999999999699,,
835,absolut_vodka_1l,802,63.73655,-4.824029,18,0.9999999999999699,,
836,secure,803,9.559693,43.254852,9,0.9999999999999699,,
837,free_wick_luxurious,804,4.7166095,18.069307,5,0.9999999999999699,,
838,vegan_environmentally_friendly,805,-10.693428,32.853584,5,0.9999999999999699,,
839,"body_safe_

our_candles",806,-18.444733,28.846996,5,0.9999999999999699,,
840,jazzfunk,807,33.89611,73.61939,5,0.9999999999999699,,
841,standing,808,-11.449069,43.14526,7,0.9999999999999699,,
842,gel_15ml,809,16.17043,79.98012,5,0.9999999999999699,,
843,bai_se,810,44.84132,-30.558657,7,0.9999999999999699,,
844,nong_chou,811,16.510183,-11.254848,5,0.9999999999999699,,
845,orchestra,812,0.082618125,13.380396,8,0.9999999999999699,,
846,disposal,813,57.356277,-18.91788,5,0.9999999999999699,,
847,penfolds_bin_28_shiraz,814,14.890498,47.372498,14,0.9999999999999699,,
848,tissues,815,17.262915,6.3599844,42,0.9999999999999699,,
849,waterproof,816,75.721985,0.18705039,15,0.9999999999999699,,
850,russian_vodka_700ml,180,67.13163,-7.2537313,8,0.9999999999999699,,
851,fluoride,817,11.471553,26.804085,8,0.9999999999999699,,
852,pristine,818,-2.7077744,4.6219664,14,0.9999999999999699,,
853,alternative_rock,682,36.12094,68.98859,5,0.9999999999999699,,
854,belvedere_vodka,819,65.9563,-3.4265795,15,0.9999999999999699,,
855,master_distiller,820,0.24809268,3.4110937,5,0.9999999999999699,,
856,increased,821,-43.475746,23.87996,9,0.9999999999999699,,
857,capsules,822,-65.51461,34.42316,67,0.9999999999999699,,
858,cascade_light,823,5.239312,-30.135454,31,0.9999999999999699,cascade,
859,french_earl_grey_tea,824,7.7988496,-60.35285,9,0.9999999999999699,,
860,cln,825,53.40539,-14.147749,7,0.9999999999999699,,
861,oral_liquid,826,41.32132,0.29669777,6,0.9999999999999699,,
862,jacobs_creek_reserve,827,24.137741,49.504467,9,0.9999999999999699,,
863,lightly_carbonated,828,18.026484,-1.5869,8,0.9999999999999699,,
864,prevents,829,-13.421864,31.434526,15,0.9999999999999699,,
865,avoid_contact_eyes,830,-36.379684,30.036522,9,0.9999999999999699,,
866,galliano_black_350ml,831,20.495506,27.242367,10,0.9999999999999699,,
867,2014,832,27.274603,71.85992,25,0.9999999999999699,,
868,nicotinamide,833,25.891508,14.626266,5,0.9999999999999699,,
869,pure_blonde,834,17.499535,2.3453755,186,0.9999999999999699,,
870,dimple_12yo,835,68.51325,28.606876,5,0.9999999999999699,,
871,malbec,836,-27.644764,67.46529,32,0.9999999999999699,,
872,jwalker,837,-17.384338,70.391815,19,0.9999999999999699,,
873,lindemans_early_harvest,838,14.6243105,40.465324,15,0.9999999999999699,,
874,jansz_tasmania_premium_cuvee,839,35.40068,33.979862,11,0.9999999999999699,,
875,efficient,840,-10.527794,31.39386,6,0.9999999999999699,,
876,iron_jack,841,52.873077,30.659689,19,0.9999999999999699,,
877,psoriasis,842,-41.619892,5.2354417,6,0.9999999999999699,,
878,acoustic,843,3.1232877,24.105167,8,0.9999999999999699,,
879,wash_shampoo,844,48.56011,5.8591137,6,0.9999999999999699,,
880,increase_energy,845,-43.565704,23.902056,8,0.9999999999999699,,
881,devils_corner_pinot_noir,846,32.751114,44.28902,46,0.9999999999999699,,
882,android,847,39.561764,19.509512,11,0.9999999999999699,,
883,drinkability,848,-24.290245,36.774685,5,0.9999999999999699,,
884,416,849,26.724318,91.07437,15,0.9999999999999699,,
885,writtenby_townshend,850,-51.65048,41.386936,7,0.9999999999999699,,
886,tanqueray,851,55.129192,-2.2523134,7,0.9999999999999699,,
887,lp_label_island_records,852,57.54795,45.24276,6,0.9999999999999699,,
888,morgan,853,-16.992739,5.9165726,7,0.9999999999999699,,
889,lemon_rim_block,854,26.293823,29.448061,13,0.9999999999999699,,
890,lu_se,855,-29.377666,-2.2453115,5,0.9999999999999699,,
891,color_club,856,14.995798,-24.73822,5,0.9999999999999699,club,
892,look_feel,857,4.499268,7.5384436,5,0.9999999999999699,,
893,vodka_o_vodka_700ml,697,66.224915,-5.210534,11,0.9999999999999699,,
894,boss_iced_latte_237ml,858,-25.636566,17.385311,12,0.9999999999999699,,
895,wasnt,859,36.347095,1.5360945,5,0.9999999999999699,,
896,duck_creek,860,22.905432,49.545723,6,0.9999999999999699,,
897,stain_remover,861,-23.96524,50.747864,15,0.9999999999999699,,
898,thijs_van_leer,862,15.055056,-78.85457,11,0.9999999999999699,thijs,
899,ajax_professional,863,13.501848,23.831594,5,0.9999999999999699,,
900,sparkling_shiraz,864,3.1056347,-5.24423,14,0.9999999999999699,,
901,"vodka_700ml

alcohol_licensee_purchased",865,-2.9732413,72.92439,19,0.9999999999999699,,
902,teachers_blended_scotch_whisky,866,69.73629,10.973415,8,0.9999999999999699,,
903,hei_ka_pei,867,43.146458,-30.20975,8,0.9999999999999699,,
904,development,868,-24.428038,27.052973,19,0.9999999999999699,,
905,cotes_du_rhone,869,15.806993,36.631084,6,0.9999999999999699,,
906,lp_180g,870,63.07705,42.908443,10,0.9999999999999699,,
907,licensed,871,-6.1234894,71.59752,10,0.9999999999999699,,
908,haku_vodka_700ml,872,65.27214,-6.1187043,6,0.9999999999999699,,
909,tatachilla,873,18.25912,34.164654,8,0.9999999999999699,,
910,shine_nootropic_drink,874,-49.99544,-16.14186,5,0.9999999999999699,,
911,loss,875,53.675404,22.712082,12,0.9999999999999699,,
912,434,876,22.143324,87.2987,13,0.9999999999999699,,
913,35ml_13_yrs,877,16.334919,79.23615,5,0.9999999999999699,,
914,sweet_che_ba,878,-7.0654197,-70.317986,8,0.9999999999999699,,
915,fully_imported,879,39.63757,-6.083307,7,0.9999999999999699,,
916,growing,880,9.824846,12.585837,31,0.9999999999999699,,
917,pillars_spiced_negroni,881,49.82568,0.5571287,6,0.9999999999999699,,
918,victoria_australia,882,-3.7445157,60.86437,46,0.9999999999999699,,
919,patron_silver,883,61.30431,-14.541408,8,0.9999999999999699,,
920,tuo,884,-69.82319,27.98601,8,0.9999999999999699,,
921,148_browns_road,885,40.487755,38.19342,46,0.9999999999999699,,
922,minor_figures_nitro_cold,886,34.29429,-42.43312,10,0.9999999999999699,,
923,mcguigan_black_label_merlot,887,54.811497,38.24516,19,0.9999999999999699,,
924,iodine,888,26.9909,-12.2329235,18,0.9999999999999699,,
925,johnsons_baby,889,-18.338669,64.976776,19,0.9999999999999699,,
926,hand_poured_care,890,16.558832,-1.2916998,5,0.9999999999999699,,
927,california_united_states,891,-3.2043252,49.250122,7,0.9999999999999699,,
928,savlon_antiseptic_cream,892,-38.579887,27.31182,11,0.9999999999999699,,
929,gewurztraminer,893,36.367725,-62.4968,8,0.9999999999999699,,
930,sustainability,894,-25.03598,37.499664,9,0.9999999999999699,,
931,mid_strength,895,-48.511066,23.268948,9,0.9999999999999699,,
932,451,896,13.116398,87.37862,10,0.9999999999999699,,
933,label_700ml_40,897,61.18097,2.6742864,5,0.9999999999999699,,
934,coffee_kopi_susu,898,32.761547,-24.856255,5,0.9999999999999699,,
935,pregnant,899,30.354153,-8.298435,13,0.9999999999999699,,
936,canadian_club_whiskey_700ml,900,68.125786,6.596853,8,0.9999999999999699,club,
937,brown_bros_moscato,901,44.314568,36.964344,18,0.9999999999999699,,
938,fra,902,-9.2248535,47.02515,10,0.9999999999999699,,
939,chandon_nv_sparkling,903,0.60749096,-5.03444,5,0.9999999999999699,,
940,rock_blues_blues_rock,904,37.476837,72.81761,8,0.9999999999999699,,
941,yellowglen_yellow_sparkling,597,52.548912,44.63347,19,0.9999999999999699,,
942,dermatologically_tested,905,-6.079806,43.630238,9,0.9999999999999699,,
943,darkness,906,-32.73132,30.452673,5,0.9999999999999699,,
944,facial_cleanser,907,37.599823,-18.596436,5,0.9999999999999699,,
945,mumm,908,32.281754,35.111664,10,0.9999999999999699,,
946,kombuchas,909,27.869844,-58.34325,7,0.9999999999999699,,
947,45_abv,910,5.1980724,84.821625,34,0.9999999999999699,,
948,oyster_bay_merlot,911,30.155123,48.576828,13,0.9999999999999699,,
949,single_malt,912,67.293785,19.506647,31,0.9999999999999699,,
950,bombay_gin,913,52.497402,2.791717,7,0.9999999999999699,,
951,anti_bacterial,914,10.344476,28.06534,9,0.9999999999999699,,
952,scalp,915,-6.0524797,-14.798362,18,0.9999999999999699,,
953,wynns,916,29.889738,57.958775,13,0.9999999999999699,,
954,masks,917,61.496555,17.803934,13,0.9999999999999699,,
955,americans,918,56.036396,-31.90489,6,0.9999999999999699,,
956,dettol_antibacterial_disinfectant_liquid,919,9.851406,29.399992,9,0.9999999999999699,,
957,oily_combination,920,25.197239,11.826415,8,0.9999999999999699,,
958,750ml_mornington_peninsula,590,5.0411596,61.52481,8,0.9999999999999699,,
959,calypso_triple_melon_lemonade,921,-10.596052,-23.85722,23,0.9999999999999699,,
960,nectar_125,922,7.3161025,86.942276,5,0.9999999999999699,,
961,40_abv,923,5.5432267,83.52518,12,0.9999999999999699,,
962,babys,924,53.196716,51.63385,23,0.9999999999999699,,
963,elbows,925,8.6285715,36.932564,7,0.9999999999999699,,
964,bepanthen_nappy_rash_ointment,926,15.732083,27.33138,6,0.9999999999999699,,
965,uv,927,17.126842,58.901638,7,0.9999999999999699,,
966,high_caffeine,928,-54.156826,-40.039787,6,0.9999999999999699,,
967,plus_minus,929,10.395377,51.85535,7,0.9999999999999699,,
968,helps_improve,930,-22.525988,46.364902,8,0.9999999999999699,,
969,laundry_detergent,931,43.374645,0.40482876,7,0.9999999999999699,,
970,damage,932,22.89282,5.9874883,16,0.9999999999999699,,
971,russian_standard_700ml,180,68.38879,-8.845354,8,0.9999999999999699,,
972,soju_cs,933,-38.685196,-12.020087,5,0.9999999999999699,,
973,sui_ji,934,51.71692,-33.860706,5,0.9999999999999699,,
974,dishwasher,935,37.86487,0.62444615,11,0.9999999999999699,,
975,hilltops_nsw,936,-16.695538,20.21004,8,0.9999999999999699,,
976,steel,937,2.6503415,8.772376,28,0.9999999999999699,,
977,"360ml_360ml

alcohol_licensee_purchased",938,-3.894289,72.21494,9,0.9999999999999699,,
978,448,939,24.188833,89.45687,7,0.9999999999999699,,
979,bath_time,940,25.400484,-38.026703,8,0.9999999999999699,,
980,thermogenic,941,28.7396,10.248222,6,0.9999999999999699,,
981,california_scents_car_scents,942,-27.603264,58.98161,8,0.9999999999999699,,
982,record,943,-29.077692,62.61762,8,0.9999999999999699,,
983,valley_sa,944,0.63940334,53.92753,16,0.9999999999999699,,
984,hardys_vr_chardonnay,945,24.628145,44.22698,7,0.9999999999999699,,
985,standards_australian_new_zealand,946,1.8290774,64.31514,11,0.9999999999999699,,
986,lustre_dust_10ml,947,-7.435731,62.856445,6,0.9999999999999699,,
987,players,948,34.337826,20.86564,13,0.9999999999999699,,
988,millers_chill,949,18.888262,34.316277,8,0.9999999999999699,,
989,vittoria_coffee_beans,950,34.921837,-22.463816,6,0.9999999999999699,,
990,glen_iris,951,66.50659,6.208517,5,0.9999999999999699,,
991,radio,952,27.100563,-9.571471,10,0.9999999999999699,,
992,taylors_promised_land_merlot,953,30.389885,53.58572,7,0.9999999999999699,,
993,public_enemy,954,-56.054287,47.332127,6,0.9999999999999699,,
994,closer,955,52.806026,22.639282,11,0.9999999999999699,,
995,combination_therapy_relapsed,956,25.551857,11.8947735,5,0.9999999999999699,,
996,bai_tao,957,45.32023,-30.896416,13,0.9999999999999699,,
997,bickfords_lime,958,-11.189375,5.882254,15,0.9999999999999699,bickfords,
998,schwarzkopf,959,20.506407,-48.15268,7,0.9999999999999699,,
999,contribute,98,-53.99442,23.266348,7,0.9999999999999699,,
1000,single_nicotine_replacement_therapy,960,26.064983,13.505659,5,0.9999999999999699,,
1001,help_maintain,961,-27.827183,41.040905,16,0.9999999999999699,,
1002,management,962,1.7415811,27.395819,14,0.9999999999999699,,
1003,great_northern_zero,963,27.182598,4.370594,23,0.9999999999999699,,
1004,teachers,964,50.37118,-16.66753,8,0.9999999999999699,,
1005,penfolds_club_port,965,14.946727,46.438847,8,0.9999999999999699,club,
1006,oi_ocha,966,15.138473,-70.37552,9,0.9999999999999699,,
1007,faith,967,7.500032,17.64498,8,0.9999999999999699,,
1008,food_authority_fsanz,968,-19.021801,35.27655,11,0.9999999999999699,,
1009,makers_mark,969,79.48437,3.9987235,16,0.9999999999999699,,
1010,corona_bottles,970,8.848705,71.30288,8,0.9999999999999699,,
1011,introduce,971,-18.421911,39.189186,6,0.9999999999999699,,
1012,hospital_grade,972,-42.94741,27.81809,7,0.9999999999999699,,
1013,pierre,973,-4.765847,-24.262424,10,0.9999999999999699,,
1014,leone,974,-44.88253,58.311428,5,0.9999999999999699,,
1015,"reggae_

tracklist
a1",975,41.682343,66.791626,5,0.9999999999999699,,
1016,shuzo,976,50.57911,-38.422184,5,0.9999999999999699,,
1017,moet,977,41.067646,28.405916,12,0.9999999999999699,,
1018,grigio,978,29.415829,-39.34897,56,0.9999999999999699,,
1019,athletes,979,26.71914,19.83388,7,0.9999999999999699,,
1020,promotes,21,14.118961,35.217575,14,0.9999999999999699,,
1021,cote,980,15.771041,36.702904,5,0.9999999999999699,,
1022,blind,981,-23.034857,7.8488116,8,0.9999999999999699,,
1023,454,982,13.734593,88.66316,6,0.9999999999999699,,
1025,austria,983,-5.4574575,62.670864,6,0.9999999999999699,,
1026,galliano_black_sambuca,984,20.886148,26.861652,16,0.9999999999999699,,
1027,stolichnaya_vodka,417,68.93753,-3.2230656,9,0.9999999999999699,,
1028,cotton_pads,985,31.75028,21.809692,7,0.9999999999999699,,
1029,villa_teresa_organic,986,-16.49998,7.837308,9,0.9999999999999699,,
1030,san_li,987,39.748222,-37.205708,14,0.9999999999999699,,
1031,chambord_liqueur,988,49.990414,-12.002399,7,0.9999999999999699,,
1032,thrive,989,4.2688446,38.88656,5,0.9999999999999699,,
1033,unico_zelo,990,-39.345623,-9.088542,10,0.9999999999999699,,
1034,hear_evil_organic,991,-16.99292,8.157308,7,0.9999999999999699,,
1035,hunt_brew,992,29.281908,-2.9959846,11,0.9999999999999699,,
1036,tree_oil,993,-22.969854,29.125227,5,0.9999999999999699,,
1037,632,994,24.565453,81.92754,6,0.9999999999999699,,
1038,flexible,995,52.902477,10.576024,16,0.9999999999999699,,
1039,carbonation,996,18.03291,-1.4165256,8,0.9999999999999699,,
1040,upgo_chocolate,997,-56.999786,-32.035988,15,0.9999999999999699,,
1041,utopia,998,-55.08629,18.14864,7,0.9999999999999699,,
1042,coonawarra_cabernet_sauvignon,999,23.222666,56.087124,5,0.9999999999999699,,
1043,international_beer,1000,-10.545508,26.809862,8,0.9999999999999699,,
1044,422,1001,15.104813,91.571915,14,0.9999999999999699,,
1045,palmolive_men_body_wash,1002,38.853287,3.9472346,8,0.9999999999999699,,
1046,exceptionally_smooth,1003,-35.430183,25.473917,7,0.9999999999999699,,
1047,jonnie_walker,1004,-16.168524,68.59814,5,0.9999999999999699,,
1048,older,1005,41.182377,9.798115,8,0.9999999999999699,,
1049,"follow_directions_use
_indications",1006,-4.5366263,29.242966,9,0.9999999999999699,,
1050,ult,1007,-27.62318,-10.958702,7,0.9999999999999699,,
1051,squealing_pig,1008,35.37859,39.796658,16,0.9999999999999699,,
1052,released,1009,28.127287,63.658348,38,0.9999999999999699,,
1053,antiseptic,1010,-38.65664,27.329756,10,0.9999999999999699,,
1054,soft_toothbrush,1011,32.60716,10.534762,6,0.9999999999999699,,
1055,st_germain,1012,-26.994719,41.789696,6,0.9999999999999699,,
1056,fighting,1013,0.8286049,-26.266647,13,0.9999999999999699,,
1057,shy,1014,-29.144152,-22.83853,5,0.9999999999999699,,
1058,dunes_greene,1015,26.557484,-17.907393,5,0.9999999999999699,,
1059,sprinks_new_range_sprinks,1016,4.7652507,-11.26847,6,0.9999999999999699,,
1060,invisible,1017,52.677578,11.220644,23,0.9999999999999699,,
1061,sustainably,1018,-25.568956,37.906445,10,0.9999999999999699,,
1062,bundaberg_rum_700ml,1019,58.873184,-5.6272936,15,0.9999999999999699,bundaberg,
1063,evan,1020,-11.840914,16.71865,9,0.9999999999999699,,
1064,dominate,1021,17.023367,-14.854084,5,0.9999999999999699,,
1065,remover,1022,-23.820005,50.743637,16,0.9999999999999699,,
1066,bleeding_heart_shiraz,1023,22.567122,53.12856,12,0.9999999999999699,,
1067,"rutherglen_australia_750ml

alcohol_licensee",109,-1.906523,69.10019,9,0.9999999999999699,,
1068,experienced_florist_presented,1024,-12.755121,34.38844,5,0.9999999999999699,,
1069,mineral_waters,1025,10.889654,-8.628323,7,0.9999999999999699,,
1070,sunscreen,1026,-67.06626,6.546902,16,0.9999999999999699,,
1071,unique_formula,1027,-1.6693962,27.571924,5,0.9999999999999699,,
1072,judge,1028,-44.410637,61.142204,9,0.9999999999999699,,
1073,rexona_antiperspirant,1029,6.0292177,23.471827,13,0.9999999999999699,,
1074,reaction,1030,-3.219625,31.371029,6,0.9999999999999699,,
1075,kirin,1031,7.95968,3.1178155,28,0.9999999999999699,,
1076,flo_sinus_care,1032,10.221028,51.142014,5,0.9999999999999699,,
1077,balter_xpa,1033,74.21768,18.085375,23,0.9999999999999699,,
1078,confident,605,-12.866694,39.62881,7,0.9999999999999699,,
1079,floral_notes,1034,10.290462,22.81206,13,0.9999999999999699,,
1080,phoenix_organic_ginger,1035,5.374572,-22.15819,11,0.9999999999999699,phoenix,phoenix_organic_default phoenix_organic
1081,moisture,1036,33.456955,-11.143037,55,0.9999999999999699,,
1082,john,1037,-18.332098,65.85584,55,0.9999999999999699,,
1083,secret_stone_sauvignon_blanc,1038,20.065979,52.998966,15,0.9999999999999699,,
1084,spf_50,1039,55.896435,8.372761,23,0.9999999999999699,,
1085,medal,1040,62.689247,-23.152634,7,0.9999999999999699,,
1086,tracklist_a1,677,41.71468,68.91625,54,0.9999999999999699,,
1087,energy_production,1041,-16.985304,37.7645,7,0.9999999999999699,,
1088,capel_vale,1042,-2.2736447,55.27776,5,0.9999999999999699,,
1089,2017_750ml,1043,23.541931,69.73713,7,0.9999999999999699,,
1090,underground_pinot,1044,46.919018,28.59334,6,0.9999999999999699,,
1091,insect,1045,-5.784296,37.544712,5,0.9999999999999699,,
1092,hemp_seed_oil,1046,-23.070549,29.096146,13,0.9999999999999699,,
1093,quencher_raspberry,1047,-8.569534,-54.474052,7,0.9999999999999699,,
1094,scotland,1048,69.735954,14.270808,24,0.9999999999999699,,
1095,hard_earned_thirst,1049,31.264248,3.3809676,7,0.9999999999999699,,
1096,van_halen,1050,5.594161,53.991116,6,0.9999999999999699,,
1097,glenlivet,1051,63.712135,27.577017,8,0.9999999999999699,,
1098,hype,1052,20.180836,12.1047325,9,0.9999999999999699,,
1099,leeuwin_estate_prelude_chardonnay,1053,26.306486,42.395355,5,0.9999999999999699,,
1100,oyster_bay_sauv_blanc,1054,28.791006,48.20164,23,0.9999999999999699,,
1101,vintage_2015,1055,27.726952,69.85159,5,0.9999999999999699,,
1102,423,1056,16.071228,89.17,13,0.9999999999999699,,
1103,womens,1057,-7.6112843,40.094784,27,0.9999999999999699,,
1104,lp_blue,1058,1.2290694,46.151245,5,0.9999999999999699,,
1105,selfcleaning,1059,40.16994,-20.386335,5,0.9999999999999699,,
1107,blind_corner_orange,1061,-23.061796,7.809989,5,0.9999999999999699,,
1108,durability,1062,-24.189188,36.81868,5,0.9999999999999699,,
1109,lustre_dusts_formulated,1063,-7.5531497,62.79508,6,0.9999999999999699,,
1110,integrated,1064,-11.544175,23.875973,10,0.9999999999999699,,
1111,ep,1065,16.27693,-53.646286,9,0.9999999999999699,,
1112,"16_pack

alcohol_licensee",1066,-3.035343,75.60105,12,0.9999999999999699,,
1113,weiss,1067,50.078712,-29.473196,16,0.9999999999999699,,
1114,vaseline,1068,37.043446,8.847458,13,0.9999999999999699,,
1115,geelong_vic,1069,4.337719,9.523295,5,0.9999999999999699,,
1116,monster_mule_ginger,1070,5.7144933,-34.480175,8,0.9999999999999699,monster,monster_mule_ginger_brew
1117,2013_genres,1071,29.066093,72.368065,5,0.9999999999999699,,
1118,location,1072,-2.8320544,24.599094,6,0.9999999999999699,,
1119,family_owned,1073,45.169956,33.18142,11,0.9999999999999699,,
1120,firmly,1074,-2.4698668,44.630287,5,0.9999999999999699,,
1121,rose_spirit_edible,1075,58.342438,1.0567913,6,0.9999999999999699,,
1122,toilet_cleaner,1076,39.906544,-17.147718,14,0.9999999999999699,,
1123,rose_glass_dome,1077,48.027966,36.50454,5,0.9999999999999699,,
1124,aligote,1078,12.230717,37.65475,5,0.9999999999999699,,
1125,boasting,1079,-4.7860146,4.062288,7,0.9999999999999699,,
1126,jwalker_black_label,837,-17.887215,70.08959,8,0.9999999999999699,,
1127,moisturizing,1080,33.133427,-11.358685,13,0.9999999999999699,,
1128,pesticides,1081,-27.855597,15.12187,6,0.9999999999999699,,
1129,bortoli_prosecco,1082,41.396038,45.47906,11,0.9999999999999699,,
1130,fashionable_colours_mix,1083,12.127127,20.368282,6,0.9999999999999699,,
1131,australia_range_ontrend,1084,-3.368782,62.359894,6,0.9999999999999699,,
1132,bacardi_carta_blanca,1085,58.59899,-8.352685,16,0.9999999999999699,,
1133,origina,1086,-7.778041,-19.034803,6,0.9999999999999699,,
1134,elephant_room_shiraz,1087,29.5397,39.269066,15,0.9999999999999699,,
1135,emollient,1088,-9.781292,30.312263,8,0.9999999999999699,,
1136,cognitive_function,1089,-2.2493675,40.13367,9,0.9999999999999699,,
1137,345,1090,20.97471,88.645256,13,0.9999999999999699,,
1138,bleeding_heart_cabernet_sauvignon,1091,22.37777,54.0536,12,0.9999999999999699,,
1139,blues_rock,904,37.442986,72.81539,5,0.9999999999999699,,
1140,hand_sanitiser,1092,12.81849,29.060307,28,0.9999999999999699,,
1141,19_crimes_uprising_red,1093,57.03639,27.016523,7,0.9999999999999699,,
1142,earphone,35,42.431152,12.760398,13,0.9999999999999699,,
1143,whitley_neill,1094,3.383558,48.096104,6,0.9999999999999699,,
1144,pale_straw,1095,-6.5172133,12.446744,7,0.9999999999999699,,
1145,colic,1096,-43.196636,31.576544,6,0.9999999999999699,,
1146,bathroom,1097,35.92791,11.522603,17,0.9999999999999699,,
1147,gage_roads,1098,39.617764,38.29674,5,0.9999999999999699,,
1148,california_usa,1099,-3.413638,48.963543,10,0.9999999999999699,,
1149,insect_bites,1100,-5.6652975,37.519245,5,0.9999999999999699,,
1150,loire_valley,1101,1.3708115,55.03918,6,0.9999999999999699,,
1151,"hunter_valley_australia_750ml

alcohol",1102,-1.5479658,66.772156,12,0.9999999999999699,,
1152,patron_xo_cafe,1103,60.03457,-16.127016,23,0.9999999999999699,,
1153,johnny_q_sauvignon_blanc,1104,19.729664,55.236813,9,0.9999999999999699,,
1154,heineken_bottles,1105,-19.623064,80.19452,9,0.9999999999999699,heineken,
1155,baileys_irish_crm,1106,65.232574,3.6220977,11,0.9999999999999699,,
1156,dosing,1107,55.72985,22.339478,7,0.9999999999999699,,
1157,conscious,1108,2.710317,23.064463,10,0.9999999999999699,,
1158,lynx_africa,1109,68.805374,-36.318573,16,0.9999999999999699,,
1159,"australia_750ml
alcohol_licensee_purchased",445,-1.4777852,71.71396,7,0.9999999999999699,,
1160,"toscana_italy_750ml

alcohol_licensee",1110,-1.612152,70.57391,6,0.9999999999999699,,
1161,jumpin_jack,1111,53.223637,30.7758,11,0.9999999999999699,,
1162,anxiety,1112,-46.79822,49.11671,7,0.9999999999999699,,
1163,brown_brothers_moscato,901,44.022636,37.14844,78,0.9999999999999699,,
1164,propylene_glycol,1113,-7.5950394,-3.9297838,12,0.9999999999999699,,
1165,porlex,1114,37.668495,-7.205541,5,0.9999999999999699,,
1166,tanqueray_london_dry,516,54.491608,-1.7310659,5,0.9999999999999699,,
1167,moet_chandon,1115,40.384132,28.80184,24,0.9999999999999699,,
1168,rogue,1116,22.600895,-33.40982,5,0.9999999999999699,,
1169,immune_health,1117,30.81581,16.767391,6,0.9999999999999699,,
1170,farewell,1118,27.241787,-3.3910048,5,0.9999999999999699,,
1171,mcguigan_zero_sparkling,63,21.811169,-11.042558,10,0.9999999999999699,,
1172,symptoms_persist_talk_healthcare,1119,36.378757,16.712397,8,0.9999999999999699,,
1173,occurs,1120,-58.760063,10.695251,8,0.9999999999999699,,
1174,wrinkles,1121,-41.965782,38.79471,7,0.9999999999999699,,
1175,richard,1122,49.869835,33.59251,7,0.9999999999999699,,
1176,2014_genres,1123,28.477303,72.30287,6,0.9999999999999699,,
1177,ricca_terra,1124,8.621833,-24.521635,5,0.9999999999999699,,
1178,patron_silver_700ml,883,61.323143,-14.3855,7,0.9999999999999699,,
1179,car_charger,1125,46.256012,19.60236,9,0.9999999999999699,,
1180,ridge,1126,-43.940342,59.459007,8,0.9999999999999699,,
1181,la_boheme,1127,32.07749,41.02007,10,0.9999999999999699,,
1183,glenfiddich_12yo_single_malt,1128,67.16931,24.833738,8,0.9999999999999699,,
1184,eczema,1129,12.40304,41.3401,5,0.9999999999999699,,
